기준분기,상권구분,상권지역,서비스업종,분기매출,분기당_매출건수,주중_매출금액,주말_매출금액
2,전통시장,남대문시장(자유상가),시계및귀금속,2759673354,87820,2054639937,705033417
2,골목상권,신방화역 2번,시계및귀금속,236455481,445,183338026,53117455
2,전통시장,황학동주방가구거리상점가,가구,5904924204,10491,4531614889,1373309315
2,골목상권,자양4동주민센터,시계및귀금속,600000,68,480000,120000
2,전통시장,밤나무골시장,시계및귀금속,1889383,24,1528627,360756
2,골목상권,동대부고,가전제품,1280830080,2970,689052132,591777948
2,전통시장,수유프라자,가구,107574879,316,49608158,57966721
2,전통시장,신아타운,시계및귀금속,23559469,100,20941058,2618411
2,골목상권,명지대학교교회,시계및귀금속,4252747,60,3379121,873626
2,전통시장,전곡시장,시계및귀금속,5794576,53,3734283,2060293
2,골목상권,망리단길,가전제품,150931772,297,141726964,9204808
2,전통시장,송화벽화시장(송화골목시장),시계및귀금속,7957355,220,5963485,1993870
2,전통시장,전곡시장,가전제품,112581435,557,112581435,0
2,전통시장,황학동주방가구거리상점가,가전제품,494482256,1042,489183927,5298329
2,전통시장,고척근린시장,가구,313227452,826,270135110,43092342
2,전통시장,망원월드컵시장,가구,33159211,137,27940453,5218758
2,전통시장,암사종합시장,시계및귀금속,8637290,72,6900283,1737007
2,전통시장,고분다리전통시장,시계및귀금속,28156425,43,17660614,10495811
2,골목상권,영등포역 2번,부동산중개업,26915888,3139,21196262,5719626
2,발달상권,사당역(사당),시계및귀금속,23111061,479,19165340,3945721
2,전통시장,중부시장(신중부시장),가구,5700472392,193935,4849871848,850600544
2,발달상권,등나무근린공원,시계및귀금속,229523634,861,161436493,68087141
2,발달상권,논현역 5번,가구,2076000000,1949,1205139911,870860089
2,골목상권,상도역 5번,가전제품,10729613,22,10729613,0
2,발달상권,군자역,가구,5459157832,6338,2699779491,2759378341
2,골목상권,두산초등학교,가구,111681351,150,0,111681351
2,발달상권,신림역(신림),시계및귀금속,145425830,1986,81247804,64178026
2,발달상권,논현역,가전제품,7037130991,4134,4290169315,2746961676
2,발달상권,여의도역(여의도),부동산중개업,15521375,235,15521375,0
2,전통시장,수유프라자,시계및귀금속,97645403,515,66780476,30864927
2,발달상권,청량리역(청량리),시계및귀금속,36187225,188,35190648,996577
2,골목상권,구반포역,가전제품,31996490,544,30637828,1358662
2,골목상권,신대방역 4번,시계및귀금속,1318801,28,1262200,56601
2,골목상권,강동구립성내도서관,시계및귀금속,807552,5,0,807552
2,골목상권,봉천역 6번,시계및귀금속,46441627,38,44268191,2173436
2,발달상권,청담사거리(청담동명품거리),가구,11714245731,3499,8335230756,3379014975
2,골목상권,먹골역 5번,가구,116879681,568,90258387,26621294
2,발달상권,구로전화국,가전제품,1101623180,2843,729308820,372314360
2,발달상권,사가정역,시계및귀금속,15864795,90,13781279,2083516
2,골목상권,송파책박물관,가전제품,14652394,116,14652394,0
2,발달상권,구로전화국,시계및귀금속,245557929,442,245557929,0
2,골목상권,금천구청역 1번 출입구,시계및귀금속,16960501,239,16597809,362692
2,골목상권,남구로역 2번,시계및귀금속,47994739,247,7269907,40724832
2,골목상권,선정중학교,가구,9412421,28,9412421,0
2,발달상권,삼청동,가구,59198471,118,59198471,0
2,골목상권,구로디지털단지역 4번,가구,24766024,96,15808101,8957923
2,발달상권,을지로4가역,시계및귀금속,6537753,152,5448127,1089626
2,골목상권,도봉역 2번,가전제품,103200000,1371,103200000,0
2,발달상권,청담사거리(청담동명품거리),시계및귀금속,2191845472,3205,1319789422,872056050
2,발달상권,서교동(홍대),시계및귀금속,42074457,277,40237077,1837380
2,전통시장,사가정시장,시계및귀금속,15852414,114,9246700,6605714
2,전통시장,관악신사시장,가구,50893046,227,42363485,8529561
2,발달상권,충무로역,부동산중개업,379943818,40414,332382109,47561709
2,발달상권,미아사거리역,가전제품,558590314,8963,453405676,105184638
2,발달상권,미아사거리,가전제품,40475916,233,23120775,17355141
2,골목상권,하나고등학교,가구,2000000,6,2000000,0
2,발달상권,대학로(혜화역),시계및귀금속,41862151,487,34328596,7533555
2,전통시장,독산동 우시장,시계및귀금속,8830986,33,8830986,0
2,발달상권,서대문역,시계및귀금속,20443726,77,20443726,0
2,발달상권,한남오거리,시계및귀금속,19075934,100,19075934,0
2,골목상권,남천초등학교,시계및귀금속,36412480,87,33448485,2963995
2,골목상권,언주역 6번,가구,87512586,54,87512586,0
2,골목상권,구로초등학교,시계및귀금속,5030953,32,3105527,1925426
2,골목상권,신대방삼거리역 3번,가구,35292022,65,23518203,11773819
2,골목상권,서문여고,가구,7159242,163,7159242,0
2,발달상권,석촌역(석촌호수),가구,509263906,476,240178641,269085265
2,발달상권,서울세관,가구,252754004,153,252754004,0
2,전통시장,삼익패션타운(남대문시장),시계및귀금속,4225600,11,4225600,0
2,발달상권,종로구청,시계및귀금속,2948769842,2308,2852709644,96060198
2,발달상권,포스코사거리,시계및귀금속,133773550,134,133773550,0
2,발달상권,월드컵경기장역(월드컵경기장),시계및귀금속,64468144,1626,48768204,15699940
2,골목상권,아차산역 1번,가전제품,136889895,451,134525277,2364618
2,발달상권,성북구청,가전제품,84983373,767,51021506,33961867
2,발달상권,명동(명동거리),시계및귀금속,303546391,3304,254940839,48605552
2,발달상권,용산전자상가(용산역),시계및귀금속,63447138,2364,61870812,1576326
2,발달상권,천호역,가구,565117707,5731,385464906,179652801
2,발달상권,서울역,시계및귀금속,39286477,5304,37224040,2062437
2,골목상권,포이초등학교(개포목련어린이공원),가구,1038133480,651,430594250,607539230
2,발달상권,등촌역,시계및귀금속,68250991,125,68250991,0
2,골목상권,노량진역 6번,시계및귀금속,3582490,70,1583229,1999261
2,발달상권,어린이대공원역,시계및귀금속,50230692,109,41274323,8956369
2,관광특구,동대문패션타운 관광특구,부동산중개업,29000000,64,0,29000000
2,발달상권,구의사거리,가구,209206470,476,103095194,106111276
2,발달상권,목동역 8번출구,가구,58925620,140,30000001,28925619
2,발달상권,화곡역,시계및귀금속,44531533,113,21953171,22578362
2,발달상권,성수역,가전제품,42000000,53,28262435,13737565
2,발달상권,어린이대공원역,가전제품,456000125,563,382380909,73619216
2,발달상권,월곡역,시계및귀금속,36563166,198,15581063,20982103
2,발달상권,왕십리역(왕십리),시계및귀금속,645586690,5046,573409859,72176831
2,발달상권,한티역,부동산중개업,30097223,3361,27500001,2597222
2,발달상권,서래마을카페거리(서래마을),가구,599617069,1785,398191676,201425393
2,발달상권,신용산역(용산역),가구,8598000000,10166,4473237656,4124762344
2,골목상권,마천1치안센터,가전제품,122442750,255,86153054,36289696
2,발달상권,목동신시가지,가구,1324000000,569,994608969,329391031
2,전통시장,난곡 골목형상점가,시계및귀금속,24931,5,0,24931
2,골목상권,금천금빛공원(은행나무사거리서측),가구,58004435,168,37339247,20665188
2,골목상권,공릉동 국수거리,가구,160343672,163,151886321,8457351
2,골목상권,신월7동주민센터,시계및귀금속,11516084,129,7735369,3780715
2,전통시장,유진상가,시계및귀금속,30046503,172,20434377,9612126
2,발달상권,발산역(마곡),가구,160399250,37,160399250,0
2,전통시장,공릉동 도깨비시장,가구,13539474,71,5904432,7635042
2,발달상권,구로디지털단지,가전제품,8838900,117,8838900,0
2,전통시장,"수유전통시장(수유시장, 수유골목시장)",가전제품,185718603,1758,133889346,51829257
2,전통시장,강남터미널지하도상점가2구역,가구,114091038,3216,82663734,31427304
2,발달상권,가산디지털단지,시계및귀금속,145173072,1197,137892860,7280212
2,발달상권,"총신대입구역(이수, 총신대)",가전제품,512920706,1712,292910137,220010569
2,발달상권,구로디지털단지역,시계및귀금속,90003517,96,29888507,60115010
2,골목상권,응암정보도서관,가구,6664571,22,6664571,0
2,발달상권,선릉역,가구,585231818,20979,529318431,55913387
2,골목상권,목동보건지소,시계및귀금속,8256768,236,7126064,1130704
2,발달상권,사당역(사당),가구,953953396,9132,920540274,33413122
2,발달상권,강동구청역,가전제품,3328564557,2123,1693852159,1634712398
2,발달상권,노원역,가전제품,2113218583,1465,1171884425,941334158
2,전통시장,회기시장,시계및귀금속,44558167,380,32252281,12305886
2,전통시장,풍납시장,시계및귀금속,13308720,147,11088891,2219829
2,전통시장,중랑동부시장,가전제품,315034875,699,145081851,169953024
2,전통시장,방천골목시장,시계및귀금속,73865709,165,73831487,34222
2,전통시장,장위전통시장,시계및귀금속,32893040,60,27438354,5454686
2,전통시장,연희사러가,가전제품,106220887,4676,66929846,39291041
2,골목상권,삼전역 4번,시계및귀금속,19058679,167,18479583,579096
2,전통시장,인현시장,시계및귀금속,10785070,154,10527670,257400
2,발달상권,"양재시민의숲역(양재동꽃시장, aT센터)",가구,31205667,104,31205667,0
2,발달상권,신용산역(용산역),가전제품,5396208783,15457,2691135788,2705072995
2,발달상권,명일역,가구,16805727,116,8683655,8122072
2,발달상권,굽은다리역,시계및귀금속,59972554,143,52727971,7244583
2,전통시장,목동깨비시장(목3동시장),시계및귀금속,1464688,21,1421767,42921
2,발달상권,방배동가구거리(사당동가구거리),가구,2774612581,3013,1399055892,1375556689
2,발달상권,인사동,시계및귀금속,336250114,8496,98201175,238048939
2,전통시장,종로신진시장,시계및귀금속,63584296,295,63584296,0
2,전통시장,세운상가가동,시계및귀금속,261000000,1482,152643770,108356230
2,전통시장,아현가구거리상점가,가구,4074460494,5040,2480634914,1593825580
2,전통시장,화곡본동시장,가구,2979275,10,2979275,0
2,전통시장,성내전통시장,시계및귀금속,4628099,55,4242424,385675
2,전통시장,도림시장,시계및귀금속,26555292,123,26555292,0
2,전통시장,"동원전통종합시장(동원시장, 동원전통시장 상점가)",가구,322274006,1025,199288178,122985828
2,골목상권,내를건너서숲으로도서관,가전제품,3606207,87,3606207,0
2,골목상권,장안1동주민센터,가전제품,254911756,950,207400455,47511301
2,골목상권,뜸부기어린이공원,가구,278699467,1310,220227752,58471715
2,전통시장,석촌시장,가구,833772,8,833772,0
2,골목상권,암사역 1번,시계및귀금속,56396476,258,48480048,7916428
2,골목상권,언주역 3번,가구,33987426,78,33987426,0
2,골목상권,창2동주민센터,시계및귀금속,7729071,24,7729071,0
2,전통시장,대조시장,시계및귀금속,46055410,64,35121048,10934362
2,전통시장,금남시장,시계및귀금속,145755726,343,122282885,23472841
2,전통시장,불광먹자골목 골목형상점가,시계및귀금속,47056654,302,42775729,4280925
2,발달상권,종로4가,가전제품,95842267,288,95842267,0
2,골목상권,계상초등학교,가구,70750,14,0,70750
2,골목상권,오류2동버들시장,시계및귀금속,8376955,148,4243953,4133002
2,발달상권,노원역,시계및귀금속,355442776,2411,283023677,72419099
2,골목상권,방학역 1번,가구,23967,24,23967,0
2,골목상권,남구로역 5번,시계및귀금속,126381293,366,90944652,35436641
2,골목상권,신월3동주민센터,시계및귀금속,25659908,73,21969230,3690678
2,발달상권,압구정로데오역(압구정로데오),시계및귀금속,2460261925,5277,1488069050,972192875
2,발달상권,논현역,가구,29740261033,8617,21458750230,8281510803
2,발달상권,대림3동사거리,가구,124530141,88,124530141,0
2,골목상권,성신여대운정그린캠퍼스,가구,1031845543,2634,774615694,257229849
2,전통시장,세운상가가동,가전제품,2422294945,15855,2185700646,236594299
2,전통시장,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",시계및귀금속,1435979,84,1435979,0
2,골목상권,국악고교사거리,가전제품,437871811,290,437871811,0
2,골목상권,삼성산자연공원(서울금천초등학교),가구,7701021,64,2354858,5346163
2,골목상권,화원중학교,가구,563528209,988,476994609,86533600
2,골목상권,영등포동성당,가전제품,786518216,1097,755681534,30836682
2,발달상권,"강남구청(청담역_8번, 강남세무서)",가전제품,48696219,488,48696219,0
2,발달상권,종로3가역,가전제품,9295754,170,6028623,3267131
2,발달상권,상봉역,시계및귀금속,316274916,567,199066773,117208143
2,발달상권,암사역,시계및귀금속,842729,88,633733,208996
2,전통시장,대조시장,가구,13090187,86,12183135,907052
2,발달상권,중구청(퇴계로4가),가구,3617396201,5235,3573753774,43642427
2,골목상권,수유동우체국,가구,1311620,60,864477,447143
